E,U,Frekans,Kaynak_IDler
İç Anadolu Bölgesi,https://tr.wikipedia.org/wiki/%C4%B0%C3%A7_Anadolu_B%C3%B6lgesi,2,Niğde#1=NiğdeCard#2
Grekçe,https://tr.wikipedia.org/wiki/Grek%C3%A7e,1,Niğde#3
,https://nigdevakfi.org/sayfalar.php?id=53,1,Niğde#7
CHP,https://tr.wikipedia.org/wiki/Cumhuriyet_Halk_Partisi,1,Niğde#10
Avram Galanti,https://tr.wikipedia.org/wiki/Avram_Galanti_Bodrumlu,1,Niğde#10
Niğde Ömer Halisdemir Üniversitesi,https://tr.wikipedia.org/wiki/Ni%C4%9Fde_%C3%96mer_Halisdemir_%C3%9Cniversitesi,1,Niğde#29
,"https://nigde.tarimorman.gov.tr/Menu/10/Nigdeyi-Taniyalim#:~:text=Halkın%20esas%20geçim%20kaynağı%20tarım,sıralamasında%20ilk%20sırada%20yer%20alır.",1,Niğde#37
Gümüşler Manastırı,https://tr.wikipedia.org/wiki/G%C3%BCm%C3%BC%C5%9Fler_Manast%C4%B1r%C4%B1,1,Niğde#46
Roma,https://tr.wikipedia.org/wiki/Roma,1,Niğde#46
Niğde Kalesi,https://tr.wikipedia.org/wiki/Ni%C4%9Fde_Kalesi,1,Niğde#47
"Alâeddin Camii U:(https://tr.wikipedia.org/wiki/Al%C3%A2eddin_Camii_(Ni%C4%9Fde))___ , ___E:Birinci Alâaddin Keykubâd",https://tr.wikipedia.org/w/index.php?title=Birinci_Al%C3%A2addin_Keykub%C3%A2d&action=edit&redlink=1,1,Niğde#63
Selçuklu,https://tr.wikipedia.org/wiki/Sel%C3%A7uklu_Hanedan%C4%B1,1,Niğde#63
Karamanoğlu,https://tr.wikipedia.org/wiki/Karamano%C4%9Fullar%C4%B1_Beyli%C4%9Fi,1,Niğde#79
Alâaddin Ali Bey,https://tr.wikipedia.org/w/index.php?title=Al%C3%A2addin_Ali_Bey&action=edit&redlink=1,1,Niğde#79
Anadolu Selçuklu,https://tr.wikipedia.org/wiki/Anadolu_Sel%C3%A7uklu_Devleti,1,Niğde#84
söve,https://tr.wikipedia.org/wiki/S%C3%B6ve,1,Niğde#87
lentolar,https://tr.wikipedia.org/wiki/Lento,1,Niğde#87
alınlıklardaki,https://tr.wikipedia.org/wiki/Al%C4%B1nl%C4%B1k,1,Niğde#88
Hakkı Besvap,https://tr.wikipedia.org/w/index.php?title=Hakk%C4%B1_Besvap&action=edit&redlink=1,1,Niğde#92
geometrik,https://tr.wikipedia.org/wiki/Geometri,1,Niğde#94
bitki,https://tr.wikipedia.org/wiki/Bitki,1,Niğde#94
basık kemer,https://tr.wikipedia.org/wiki/Bas%C4%B1k_kemer,1,Niğde#109
Türkiye,https://tr.wikipedia.org/wiki/T%C3%BCrkiye,1,NiğdeCard#1
AK Parti,https://tr.wikipedia.org/wiki/Adalet_ve_Kalk%C4%B1nma_Partisi,1,NiğdeCard#4
UTC+03.00,https://tr.wikipedia.org/wiki/UTC%2B03.00,1,NiğdeCard#7
TSİ,https://tr.wikipedia.org/wiki/T%C3%BCrkiye_Saati,1,NiğdeCard#7
