E,U,Frekans,Kaynak_IDler
Cilalı Taş Devri,https://tr.wikipedia.org/wiki/Cilal%C4%B1_Ta%C5%9F_Devri,3,Taş Devri#16;Taş Devri#5
Buzul Çağlarının,https://tr.wikipedia.org/wiki/Buzul_%C3%A7a%C4%9F%C4%B1,2,Taş Devri#17;Taş Devri#5
kalkolitiğin,https://tr.wikipedia.org/wiki/Kalkolitik,1,Taş Devri#1
Paleolitik Devir,https://tr.wikipedia.org/wiki/Eski_Ta%C5%9F_%C3%87a%C4%9F%C4%B1,1,Taş Devri#5
tarih öncesi,https://tr.wikipedia.org/wiki/Tarih_%C3%B6ncesi,1,Taş Devri#1
tarihöncesi,https://tr.wikipedia.org/wiki/Tarih%C3%B6ncesi,1,Taş Devri#5
arkeolojik,https://tr.wikipedia.org/wiki/Arkeoloji,1,Taş Devri#5
çakmak taşı,https://tr.wikipedia.org/wiki/%C3%87akmak_ta%C5%9F%C4%B1,1,Taş Devri#6
kemikleri,https://tr.wikipedia.org/wiki/Kemik,1,Taş Devri#6
ağaç,https://tr.wikipedia.org/wiki/A%C4%9Fa%C3%A7,1,Taş Devri#6
duvarlarına çizilen resimler,https://tr.wikipedia.org/wiki/Ma%C4%9Fara_ressaml%C4%B1%C4%9F%C4%B1,1,Taş Devri#7
Mezolitik Devir,https://tr.wikipedia.org/wiki/Orta_Ta%C5%9F_%C3%87a%C4%9F%C4%B1,1,Taş Devri#9
savunmak,https://tr.wikipedia.org/wiki/Savunma,1,Taş Devri#11
avlanmak,https://tr.wikipedia.org/wiki/Avc%C4%B1l%C4%B1k,1,Taş Devri#11
ılıman iklim kuşaklarında,https://tr.wikipedia.org/wiki/Il%C4%B1man_ku%C5%9Fak_iklimleri,1,Taş Devri#17
fauna,https://tr.wikipedia.org/wiki/Fauna,1,Taş Devri#18
Buğday,https://tr.wikipedia.org/wiki/Bu%C4%9Fday,1,Taş Devri#21
arpa,https://tr.wikipedia.org/wiki/Arpa,1,Taş Devri#21
evcilleştirerek,https://tr.wikipedia.org/wiki/Evcille%C5%9Ftirme,1,Taş Devri#22
avcı-toplayıcı,https://tr.wikipedia.org/wiki/Avc%C4%B1-toplay%C4%B1c%C4%B1,1,Taş Devri#25
göçebe,https://tr.wikipedia.org/wiki/G%C3%B6%C3%A7ebelik,1,Taş Devri#27
